Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4417,"Parametric","",-1600,75,"nA",-59,-43,-50.375,6.09303,6.85893,84.7758,6.85893,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4517,"Parametric","",-1600,75,"nA",-58,-42,-50,5.95219,7.00022,86.8028,7.00022,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4617,"Parametric","",-1600,75,"nA",-59,-42,-49.875,5.76783,7.21675,89.5845,7.21675,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4717,"Parametric","",-1600,75,"nA",-60,-42,-50.375,6.11643,6.83269,84.4515,6.83269,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4817,"Parametric","",-1600,75,"nA",-61,-45,-53.25,5.80025,7.37038,88.8899,7.37038,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4917,"Parametric","",-1600,75,"nA",-62,-45,-52.875,5.91457,7.20678,87.1929,7.20678,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5017,"Parametric","",-1600,75,"nA",-62,-46,-53.25,5.54849,7.7048,92.9232,7.7048,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5117,"Parametric","",-1600,75,"nA",-61,-47,-52.625,5.73056,7.42365,90.0072,7.42365,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5217,"Parametric","",-1600,75,"nA",-60,-42,-50.25,6.5192,6.40416,79.2403,6.40416,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5317,"Parametric","",-1600,75,"nA",-60,-42,-50.125,5.89037,7.08077,87.7068,7.08077,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5417,"Parametric","",-1600,75,"nA",-59,-43,-50.125,5.02671,8.29733,102.776,8.29733,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5517,"Parametric","",-1600,75,"nA",-59,-42,-48.75,5.94619,6.93722,86.9605,6.93722,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5617,"Parametric","",-1600,75,"nA",-59,-42,-49.375,5.99851,6.91144,86.1672,6.91144,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5717,"Parametric","",-1600,75,"nA",-61,-44,-51.25,6.04152,6.96568,85.4503,6.96568,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5817,"Parametric","",-1600,75,"nA",-58,-42,-49.25,5.49675,7.53475,94.0404,7.53475,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5917,"Parametric","",-1600,75,"nA",-62,-46,-52.75,5.49675,7.747,93.8281,7.747,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",6017,"Parametric","",-1600,75,"nA",-58,-42,-50.5,5.75698,7.26654,89.7171,7.26654,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",6117,"Parametric","",-1600,75,"nA",-57,-43,-50.5,4.95696,8.43932,104.197,8.43932,8,0,0,0.0116366,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",6217,"Parametric","",-1600,75,"nA",-60,-43,-50.875,5.96268,7.03682,86.6011,7.03682,8,0,0,0.0116366,***
"SupplyShort_VDD","SupplyShort_VDD",19,"Parametric","",***,100000,"nA",74.922,111.623,96.441,13.5809,2452.06,***,2452.06,8,0,0,0.012979,***
"ZOUT_AllOutputs","ZOUT_AllOutputs",18000001,"Parametric","",144,256,"Ohm",216.675,221.236,218.943,1.51391,8.15931,16.501,8.15931,8,0,0,0.00318287,***
"ZOUT_AllOutputs","ZOUT_AllOutputs",18000002,"Parametric","",144,256,"Ohm",216.194,220.689,218.688,1.39712,8.90206,17.8195,8.90206,8,0,0,0.00318287,***
"ZOUT_AllOutputs","ZOUT_AllOutputs",18000003,"Parametric","",144,256,"Ohm",216.273,219.094,218.157,0.958319,13.1628,25.7943,13.1628,8,0,0,0.00318287,***
"ZOUT_AllOutputs","ZOUT_AllOutputs",18000004,"Parametric","",144,256,"Ohm",217.248,219.227,218.406,0.714036,17.5498,34.7351,17.5498,8,0,0,0.00318287,***
"IIH_Inputs","IIH_Inputs",49,"Parametric","",***,180,"nA",0,1,0.75,0.46291,129.075,***,129.075,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",149,"Parametric","",***,180,"nA",0,1,0.625,0.517549,115.528,***,115.528,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",249,"Parametric","",***,180,"nA",0,1,0.75,0.46291,129.075,***,129.075,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",349,"Parametric","",***,180,"nA",0,1,0.75,0.46291,129.075,***,129.075,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",449,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",549,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",649,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",749,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",849,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",949,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1049,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1149,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1249,"Parametric","",***,180,"nA",0,1,0.75,0.46291,129.075,***,129.075,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1349,"Parametric","",***,180,"nA",0,1,0.75,0.46291,129.075,***,129.075,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1449,"Parametric","",***,180,"nA",0,1,0.5,0.534522,111.938,***,111.938,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1549,"Parametric","",***,180,"nA",0,1,0.625,0.517549,115.528,***,115.528,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1649,"Parametric","",***,180,"nA",0,1,0.625,0.517549,115.528,***,115.528,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1749,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1849,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",1949,"Parametric","",***,180,"nA",0,1,0.75,0.46291,129.075,***,129.075,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2049,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2149,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2249,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2349,"Parametric","",***,180,"nA",0,1,0.5,0.534522,111.938,***,111.938,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2449,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2549,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2649,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2749,"Parametric","",***,180,"nA",0,1,0.625,0.517549,115.528,***,115.528,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2849,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",2949,"Parametric","",***,180,"nA",1,1,1,0,***,***,***,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",3049,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",3149,"Parametric","",***,180,"nA",0,1,0.5,0.534522,111.938,***,111.938,8,0,0,0.0119229,***
"IIH_Inputs","IIH_Inputs",3249,"Parametric","",***,180,"nA",0,1,0.875,0.353553,168.881,***,168.881,8,0,0,0.0119229,***
"IIL_Inputs","IIL_Inputs",10049,"Parametric","",***,180,"nA",-1,0,-0.125,0.353553,169.823,***,169.823,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",10149,"Parametric","",***,180,"nA",-1,0,-0.125,0.353553,169.823,***,169.823,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",10249,"Parametric","",***,180,"nA",-1,0,-0.25,0.46291,129.795,***,129.795,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",10349,"Parametric","",***,180,"nA",-1,0,-0.125,0.353553,169.823,***,169.823,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",10449,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",10549,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",10649,"Parametric","",***,180,"nA",-1,0,-0.125,0.353553,169.823,***,169.823,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",10749,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",10849,"Parametric","",***,180,"nA",-1,0,-0.125,0.353553,169.823,***,169.823,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",10949,"Parametric","",***,180,"nA",-1,0,-0.125,0.353553,169.823,***,169.823,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11049,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11149,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11249,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11349,"Parametric","",***,180,"nA",-1,0,-0.125,0.353553,169.823,***,169.823,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11449,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11549,"Parametric","",***,180,"nA",-1,0,-0.25,0.46291,129.795,***,129.795,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11649,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11749,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11849,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",11949,"Parametric","",***,180,"nA",-1,0,-0.125,0.353553,169.823,***,169.823,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12049,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12149,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12249,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12349,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12449,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12549,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12649,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12749,"Parametric","",***,180,"nA",-1,0,-0.375,0.517549,116.173,***,116.173,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12849,"Parametric","",***,180,"nA",-1,0,-0.25,0.46291,129.795,***,129.795,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",12949,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",13049,"Parametric","",***,180,"nA",0,0,0,0,***,***,***,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",13149,"Parametric","",***,180,"nA",-1,0,-0.375,0.517549,116.173,***,116.173,8,0,0,0.0118727,***
"IIL_Inputs","IIL_Inputs",13249,"Parametric","",***,180,"nA",-1,0,-0.125,0.353553,169.823,***,169.823,8,0,0,0.0118727,***
"IOZ_P_GND","IOZ_P_GND",52,"Parametric","",-3000,3000,"nA",-9,-5,-7.5,1.51186,659.784,659.784,663.091,8,0,0,0.0029205,***
"IOZ_P_GND","IOZ_P_GND",53,"Parametric","",-3000,3000,"nA",-10,-5,-7,1.51186,659.894,659.894,662.981,8,0,0,0.0029205,***
"IOZ_P_GND","IOZ_P_GND",54,"Parametric","",-3000,3000,"nA",-10,-2,-6.625,2.66927,373.807,373.807,375.462,8,0,0,0.0029205,***
"IOZ_P_GND","IOZ_P_GND",55,"Parametric","",-3000,3000,"nA",-11,-2,-6.75,2.76457,360.906,360.906,362.534,8,0,0,0.0029205,***
"IOZ_P_VDD","IOZ_P_VDD",10052,"Parametric","",-3000,3000,"nA",-6,-1,-4.125,1.64208,608.146,608.146,609.821,8,0,0,0.00270875,***
"IOZ_P_VDD","IOZ_P_VDD",10053,"Parametric","",-3000,3000,"nA",-7,0,-3,2.26779,440.518,440.518,441.4,8,0,0,0.00270875,***
"IOZ_P_VDD","IOZ_P_VDD",10054,"Parametric","",-3000,3000,"nA",-7,1,-3.5,2.67261,373.729,373.729,374.602,8,0,0,0.00270875,***
"IOZ_P_VDD","IOZ_P_VDD",10055,"Parametric","",-3000,3000,"nA",-7,2,-3,2.77746,359.681,359.681,360.401,8,0,0,0.00270875,***
"IOZ_N_VDD","IOZ_N_VDD",20052,"Parametric","",-3000,3000,"nA",-6,-1,-4.25,1.66905,598.296,598.296,599.993,8,0,0,0.00275588,***
"IOZ_N_VDD","IOZ_N_VDD",20053,"Parametric","",-3000,3000,"nA",-7,-1,-4,1.85164,539.342,539.342,540.782,8,0,0,0.00275588,***
"IOZ_N_VDD","IOZ_N_VDD",20054,"Parametric","",-3000,3000,"nA",-6,0,-3.5,2.20389,453.213,453.213,454.272,8,0,0,0.00275588,***
"IOZ_N_VDD","IOZ_N_VDD",20055,"Parametric","",-3000,3000,"nA",-10,1,-3.25,3.57571,279.362,279.362,279.968,8,0,0,0.00275588,***
"IOZ_N_GND","IOZ_N_GND",30052,"Parametric","",-3000,3000,"nA",-10,-4,-7.625,2.06588,482.825,482.825,485.286,8,0,0,0.00275362,***
"IOZ_N_GND","IOZ_N_GND",30053,"Parametric","",-3000,3000,"nA",-10,-5,-7.25,1.58114,630.927,630.927,633.984,8,0,0,0.00275362,***
"IOZ_N_GND","IOZ_N_GND",30054,"Parametric","",-3000,3000,"nA",-10,-4,-6.875,2.03101,491.238,491.238,493.494,8,0,0,0.00275362,***
"IOZ_N_GND","IOZ_N_GND",30055,"Parametric","",-3000,3000,"nA",-13,-3,-6.75,3.24037,307.912,307.912,309.301,8,0,0,0.00275362,***
"ICC_shutdown_Vdd_LS1l_VDD","ICC_shutdown_Vdd_LS1l_VDD",57000001,"Parametric","",***,9500,"nA",104.325,145.949,128.881,15.0064,208.158,***,208.158,8,0,0,0.141554,***
"ICC_shutdown_Vdd_LS1l_VDDP","ICC_shutdown_Vdd_LS1l_VDDP",57010001,"Parametric","",***,9500,"nA",91.776,125.599,110.518,12.6196,248.014,***,248.014,8,0,0,0.0145265,***
"ICC_shutdown_Vdd_LS1l_VDDP","ICC_shutdown_Vdd_LS1l_VDDP",57010101,"Parametric","",***,9500,"nA",77.03,116.898,98.0618,14.4332,217.136,***,217.136,8,0,0,0.0145265,***
"ICC_shutdown_Vdd_LS1l_VDDP","ICC_shutdown_Vdd_LS1l_VDDP",57010201,"Parametric","",***,9500,"nA",93.153,122.14,103.025,9.88857,316.762,***,316.762,8,0,0,0.0145265,***
"ICC_shutdown_Vdd_LS1l_VDDP","ICC_shutdown_Vdd_LS1l_VDDP",57010301,"Parametric","",***,9500,"nA",296.751,328.824,311.605,10.9705,279.186,***,279.186,8,0,0,0.0145265,***
